agg308,wd81,agg2503,utlmag04,duemag01,aepmag01,bi21s,lmd34s,ri27s,rle904,tel32s,tranbal09,at104s,sa21s,at103s,tel03s,at34af,g051s,agg9316,wd03,credits_subcategory,appusers_gender_male,1_cluster_mas_cercano,2_cluster_mas_cercano,3_cluster_mas_cercano,1_cluster_mas_lejano,2_cluster_mas_lejano,3_cluster_mas_lejano,target,set,fecha_desembolso,credito_id_anon
4629.0,44.0,-1.0,-1.0,-1.0,-1.0,30.0,-1.0,-6.0,-1.0,0.0,-2.0,42.0,10.0,100.0,1.0,103.0,38.0,1126.0,3.95,SUB_12,0.0,49,53,10,5,3,14,0.0,train,2022-08-09,4b4ae9dc4ffd
6008.0,7.83,1.0,227.0,328.0,-2.0,53.0,-3.0,-6.0,-1.0,246.0,-2.0,36.0,3.0,42.0,2.0,53.0,25.0,24513.0,7.81,SUB_37,0.0,4,1,32,5,31,49,1.0,train,2022-08-10,3c07fda55d62
927.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,0.0,677.0,100.0,2.0,100.0,5.0,94.0,54.0,0.0,6.45,SUB_12,0.0,20,37,55,5,3,0,0.0,train,2022-08-10,cf76ab605e3d
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-2.0,0.0,26.0,100.0,-3.0,-3.0,0.0,0.0,0.0,SUB_21,1.0,59,46,7,5,0,1,0.0,train,2022-08-10,c4557c5d1626
746.0,783.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,25.0,144.0,50.0,1.0,407.0,78.0,816.0,7.64,SUB_12,1.0,29,66,37,5,3,0,0.0,train,2022-08-11,0d6db0682a27
38.0,8.0,-1.0,-1.0,-1.0,-1.0,122.0,-1.0,-3.0,-1.0,225.0,-2.0,26.0,19.0,50.0,2.0,-3.0,77.0,822.0,6.48,SUB_37,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2022-08-11,4297bff853fa
355.0,324.0,-1.0,-1.0,-1.0,-1.0,11.0,-1.0,1.0,-1.0,0.0,-2.0,47.0,7.0,100.0,3.0,97.0,18.0,505.0,3.24,SUB_12,0.0,55,37,38,5,0,2,0.0,train,2022-08-12,5c9344fd10e5
12950.0,771.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-6.0,-1.0,753.0,-2.0,78.0,3.0,50.0,2.0,103.0,92.0,10208.0,7.18,SUB_33,1.0,43,9,12,5,0,15,0.0,train,2022-08-12,9297fae8c71a
258.0,677.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,129.0,-1.0,50.0,12.0,100.0,2.0,36.0,67.0,220.0,5.64,SUB_12,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2022-08-12,a355bf1c0747
9650.0,757.0,-1.0,-1.0,-1.0,-1.0,15.0,-1.0,-6.0,-1.0,0.0,847.0,100.0,1.0,71.0,1.0,87.0,54.0,3756.0,7.08,SUB_21,1.0,41,10,57,5,4,2,0.0,train,2022-08-12,8894d4f28efc
12710.0,8.0,-1.0,-1.0,-1.0,-1.0,9.0,-1.0,0.0,-1.0,40.0,-1.0,50.0,83.0,33.0,1.0,100.0,50.0,679.0,7.99,SUB_12,1.0,64,63,55,5,0,1,0.0,train,2022-08-16,03efc43ccdbd
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.0,-1.0,100.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,SUB_34,1.0,5,11,30,0,2,33,0.0,train,2022-08-16,9232b2ea6f94
0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,539.0,-1.0,27.0,17.0,100.0,3.0,100.0,9.0,342.0,0.0,SUB_21,0.0,16,52,28,5,0,2,0.0,train,2022-08-16,ef7af2c432a1
0.0,0.0,6.5,-2.0,274.0,-2.0,9.0,-1.0,-6.0,-1.0,0.0,2715.0,47.0,9.0,100.0,3.0,88.0,5.0,0.0,0.0,SUB_33,0.0,16,25,28,5,0,2,1.0,train,2022-08-16,e559ff0f2521
2248.0,636.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,75.0,2.0,100.0,1.0,100.0,67.0,274.0,4.2,SUB_37,1.0,52,47,28,5,0,33,0.0,train,2022-08-16,18e5f6236c68
302.0,713.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,75.0,1.0,100.0,-1.0,100.0,75.0,371.0,5.9,SUB_12,0.0,5,11,30,0,2,33,0.0,train,2022-08-16,5fbe1ba950c4
40.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,103.0,-1.0,75.0,6.0,25.0,1.0,-1.0,100.0,152.0,6.7,SUB_37,0.0,14,19,28,5,0,49,0.0,train,2022-08-16,b3815f995d68
565.0,782.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,80.0,-1.0,14.0,13.0,0.0,0.0,100.0,89.0,658.0,7.36,SUB_33,0.0,3,9,14,5,0,15,0.0,train,2022-08-16,3b11a70c8534
3369.0,8.0,-1.0,-1.0,-1.0,-1.0,9.0,-1.0,-6.0,-1.0,0.0,-1.0,67.0,11.0,80.0,1.0,92.0,22.0,3267.0,3.47,SUB_12,1.0,22,29,56,5,3,42,0.0,train,2022-08-16,bcccf61a411c
33.0,0.43,-2.0,276.0,335.0,-2.0,1.0,-1.0,-6.0,-1.0,0.0,-2.0,80.0,1.0,100.0,1.0,83.0,13.0,0.0,0.0,SUB_12,1.0,40,69,41,5,4,11,1.0,train,2022-08-16,4aa67c91e01e
0.0,-7.0,-1.0,-2.0,305.0,-2.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,67.0,2.0,100.0,1.0,-5.0,33.0,0.0,-7.0,SUB_12,0.0,5,11,30,0,2,33,1.0,train,2022-08-16,e4818be67efb
100.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,792.0,-1.0,36.0,14.0,33.0,1.0,72.0,64.0,1422.0,6.76,SUB_34,1.0,59,46,47,5,0,33,0.0,train,2022-08-17,03c3b6269a8e
4938.0,6.04,-1.0,-1.0,-1.0,-1.0,329.0,-1.0,-6.0,-1.0,0.0,-2.0,26.0,64.0,43.0,2.0,104.0,32.0,4593.0,5.78,SUB_32,1.0,5,11,30,0,2,33,1.0,train,2022-08-17,12603c5aa733
2834.0,732.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,67.0,-1.0,50.0,17.0,33.0,1.0,16.0,92.0,2450.0,6.98,SUB_37,0.0,4,32,60,5,49,10,0.0,train,2022-08-17,a5d7a95fd70c
2305.0,-7.0,-1.0,-1.0,-1.0,-1.0,61.0,-1.0,-2.0,-1.0,399.0,-2.0,8.0,72.0,0.0,0.0,-2.0,18.0,2469.0,8.0,SUB_37,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2022-08-17,b07a021c8926
30.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,367.0,-1.0,44.0,17.0,40.0,2.0,-3.0,71.0,839.0,5.47,SUB_12,0.0,5,11,30,0,2,33,0.0,train,2022-08-17,3b09207c63b3
4857.0,779.0,-1.0,-1.0,-1.0,-1.0,187.0,-1.0,-6.0,-1.0,0.0,-2.0,75.0,38.0,50.0,1.0,84.0,88.0,1691.0,7.05,SUB_37,0.0,5,11,30,0,2,33,0.0,train,2022-08-17,76f4bb8bce73
5752.0,75.0,-1.0,-1.0,-1.0,-1.0,28.0,-1.0,1.0,-1.0,0.0,1012.0,5.0,2.0,67.0,1.0,490.0,38.0,20862.0,7.6,SUB_37,0.0,4,32,21,5,49,10,0.0,train,2022-08-17,2928cca01753
26.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,-1.0,20.0,9.0,100.0,1.0,-1.0,55.0,111.0,2.44,SUB_37,0.0,5,11,30,0,2,33,0.0,train,2022-08-17,f94ac003d807
23.0,8.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,-4.0,-6.0,-4.0,-6.0,-4.0,16.0,-4.0,-4.0,-4.0,25.0,0.0,8.0,SUB_34,1.0,22,29,36,5,31,10,0.0,train,2022-08-17,cd920924b3db
8478.0,3.12,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,1.0,-1.0,61.0,-2.0,47.0,16.0,100.0,5.0,72.0,16.0,2819.0,3.61,SUB_30,1.0,13,18,23,5,3,11,1.0,train,2022-08-17,3b190a544e13
1045.0,5.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-6.0,-1.0,239.0,-1.0,71.0,3.0,100.0,2.0,100.0,67.0,250.0,7.72,SUB_30,0.0,5,11,30,0,2,33,0.0,train,2022-08-18,69090aa579ff
1837038.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,40.0,13.0,33.0,1.0,121.0,100.0,799.0,8.0,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2022-08-18,e51de9ae8a5b
168.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,122.0,-1.0,22.0,8.0,33.0,1.0,-3.0,60.0,256.0,7.58,SUB_33,0.0,5,11,30,0,2,33,0.0,train,2022-08-18,5983978a1f98
1839.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,454.0,-1.0,60.0,5.0,67.0,2.0,-3.0,86.0,2260.0,7.16,SUB_12,1.0,5,11,30,0,2,33,0.0,train,2022-08-18,067ea9c0c1ae
-2.0,0.0,-1.0,300.0,315.0,-2.0,48.0,-1.0,0.0,-1.0,35.0,-1.0,30.0,13.0,75.0,2.0,50.0,25.0,683.0,7.36,SUB_37,1.0,5,11,30,0,2,33,1.0,train,2022-08-18,5c7489a3496d
0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,100.0,19.0,100.0,1.0,-1.0,83.0,0.0,0.47,SUB_21,1.0,28,16,52,5,0,2,1.0,train,2022-08-18,e2889dff74a0
127.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,193.0,-2.0,8.0,5.0,0.0,0.0,-3.0,23.0,298.0,7.4,SUB_37,0.0,46,68,29,5,11,0,0.0,train,2022-08-19,c785cec1c61c
286.0,7.0,-1.0,-1.0,-1.0,-1.0,77.0,-1.0,-3.0,-1.0,104.0,-1.0,29.0,78.0,50.0,3.0,-3.0,44.0,1133.0,6.78,SUB_12,1.0,53,27,49,5,3,14,0.0,train,2022-08-19,1a9e20fc23d9
2814.0,641.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,144.0,-1.0,29.0,10.0,25.0,0.0,56.0,65.0,3623.0,6.76,SUB_21,0.0,69,67,47,5,0,2,0.0,train,2022-08-19,abd0fcf6c91f
901.0,558.0,-1.0,-1.0,-1.0,-1.0,35.0,-1.0,0.0,-1.0,289.0,-2.0,27.0,12.0,40.0,0.0,113.0,56.0,269.0,5.61,SUB_21,0.0,66,30,55,5,0,2,0.0,train,2022-08-19,18d2c09ac34a
587.0,627.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,185.0,-2.0,45.0,3.0,57.0,2.0,82.0,67.0,475.0,6.29,SUB_32,1.0,63,64,37,5,3,4,0.0,train,2022-08-19,d3e05d836845
0.0,0.01,-1.0,325.0,336.0,-2.0,1.0,-1.0,-6.0,-1.0,299.0,-2.0,67.0,1.0,86.0,3.0,103.0,7.0,0.0,0.0,SUB_12,0.0,46,16,47,5,0,33,1.0,train,2022-08-19,d54a7e2b1922
19230.0,5.0,-1.0,388.0,340.0,-2.0,48.0,-1.0,0.0,-1.0,180.0,-2.0,36.0,9.0,57.0,3.0,100.0,21.0,11411.0,4.99,SUB_12,1.0,6,30,55,5,0,2,1.0,train,2022-08-19,4a20891d0fc1
258.0,7.0,-1.0,-1.0,-1.0,-1.0,45.0,-1.0,-6.0,-1.0,0.0,-2.0,38.0,2.0,67.0,1.0,99.0,33.0,258.0,7.0,SUB_33,0.0,43,9,12,5,0,33,1.0,train,2022-08-19,d762c8e0b9ae
2437.0,774.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,232.0,-2.0,0.0,35.0,33.0,0.0,187.0,88.0,1794.0,7.62,SUB_12,0.0,20,35,58,5,0,2,0.0,train,2022-08-22,4d439602c227
402.0,5.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,-4.0,-6.0,-4.0,-6.0,-4.0,22.0,-4.0,-4.0,-4.0,100.0,0.0,5.42,SUB_37,1.0,5,11,30,0,2,33,0.0,train,2022-08-22,c624fb0f2da5
571.0,471.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,48.0,-1.0,11.0,16.0,0.0,0.0,-3.0,60.0,629.0,5.18,SUB_12,0.0,41,10,49,5,2,4,0.0,train,2022-08-22,983fc8a23510
465.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,13.0,53.0,100.0,1.0,-3.0,67.0,452.0,3.15,SUB_33,1.0,5,11,30,0,2,33,0.0,train,2022-08-22,e9d5a0e0540b
7694.0,75.0,-1.0,-1.0,-1.0,-1.0,5.0,108.0,0.0,-1.0,143.0,-2.0,67.0,21.0,43.0,1.0,117.0,64.0,3815.0,7.33,SUB_37,1.0,30,6,55,5,0,2,0.0,train,2022-08-22,601854fa41ce
1411.0,512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0,50.0,25.0,100.0,1.0,95.0,67.0,145.0,4.74,SUB_21,0.0,51,35,67,5,0,2,0.0,train,2022-08-22,7795ae312e6a
4784.0,6.51,0.0,269.0,376.0,-2.0,47.0,-1.0,-6.0,-1.0,34.0,-2.0,29.0,4.0,80.0,2.0,94.0,33.0,2714.0,4.36,SUB_23,0.0,3,9,14,5,0,15,1.0,train,2022-08-22,8542b49add26
13504.0,6.97,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-6.0,-1.0,-3.0,1274.0,69.0,2.0,100.0,-3.0,90.0,32.0,31.0,3.16,SUB_21,0.0,11,6,30,5,0,2,1.0,train,2022-08-22,76b8135b945e
680.0,7.67,-1.0,-1.0,-1.0,-1.0,51.0,-1.0,0.0,-1.0,115.0,-2.0,31.0,7.0,14.0,1.0,73.0,72.0,6797.0,7.75,SUB_20,1.0,15,23,57,5,3,11,1.0,train,2022-08-22,78022b0a0e28
127.0,7.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,55.0,-1.0,50.0,14.0,33.0,1.0,350.0,80.0,228.0,7.28,SUB_12,0.0,20,55,38,5,0,2,0.0,train,2022-08-24,fe7b17e638ca
344.0,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,-1.0,67.0,3.0,100.0,1.0,-1.0,36.0,84.0,7.12,SUB_37,0.0,19,28,14,5,0,33,1.0,train,2022-08-24,5752c43aec1c
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,-3.0,-3.0,-3.0,17.0,-2.0,-7.0,SUB_33,1.0,12,68,29,5,49,10,1.0,train,2022-08-24,1216751bca43
4686.0,725.0,-1.0,-1.0,-1.0,-1.0,15.0,-1.0,-2.0,-1.0,138.0,-1.0,32.0,14.0,29.0,2.0,89.0,34.0,2735.0,7.01,SUB_12,0.0,5,11,30,0,2,33,0.0,train,2022-08-24,04fccc1a3d78
2059.0,578.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,20.0,42.0,100.0,1.0,-2.0,38.0,0.0,1.86,SUB_37,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2022-08-24,1c1a8e99f47a
0.0,0.53,3.1,277.0,356.0,-2.0,1.0,-1.0,-6.0,-1.0,-3.0,1394.0,70.0,1.0,100.0,-3.0,90.0,20.0,0.0,0.0,SUB_21,0.0,6,30,11,5,0,2,1.0,train,2022-08-24,f9c3c8e210f6
-2.0,-7.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,0.0,-2.0,43.0,16.0,100.0,2.0,-3.0,29.0,0.0,4.56,SUB_32,1.0,5,11,30,0,2,33,1.0,train,2022-08-24,fe92dc6333ca
1454.0,101.0,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,-6.0,-1.0,2041.0,-2.0,61.0,8.0,92.0,7.0,88.0,9.0,183.0,0.58,SUB_34,0.0,5,11,30,0,2,33,0.0,train,2022-08-25,3f9e9717d2ea
331.0,717.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,99.0,-1.0,57.0,37.0,50.0,1.0,-3.0,50.0,176.0,6.17,SUB_12,0.0,41,10,49,5,2,0,0.0,train,2022-08-25,5151132f5568
0.0,0.0,-1.0,-1.0,-1.0,-1.0,8.0,105.0,-6.0,-1.0,0.0,-2.0,37.0,32.0,29.0,1.0,96.0,35.0,10817.0,7.96,SUB_12,1.0,36,50,2,5,11,3,0.0,train,2022-08-25,e0480c9bce55
1671.0,8.0,-1.0,-2.0,339.0,-2.0,119.0,-3.0,-3.0,-1.0,0.0,-2.0,30.0,29.0,100.0,3.0,-3.0,100.0,1605.0,7.17,SUB_30,0.0,41,69,20,5,0,2,1.0,train,2022-08-25,e39f4e6ec822
4429.0,663.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,90.0,3.0,100.0,4.0,91.0,53.0,466.0,6.0,SUB_32,0.0,16,28,51,5,0,2,0.0,train,2022-08-25,3e6ba549c490
711.0,8.0,-1.0,-1.0,-1.0,-1.0,127.0,-1.0,-3.0,-1.0,0.0,-2.0,22.0,4.0,100.0,2.0,-3.0,50.0,823.0,3.52,SUB_21,0.0,5,11,30,0,2,33,0.0,train,2022-08-25,a1b2e929c1a9
1312.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,525.0,-1.0,85.0,14.0,40.0,0.0,85.0,45.0,2307.0,0.3,SUB_33,1.0,9,3,12,5,15,0,0.0,train,2022-08-25,93e46752f4df
814.0,783.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,35.0,-2.0,33.0,22.0,33.0,1.0,160.0,100.0,369.0,7.92,SUB_37,1.0,14,19,28,5,0,33,0.0,train,2022-08-25,df25d336f467
1265.0,3.27,7.2,482.0,420.0,-2.0,83.0,-1.0,0.0,-1.0,320.0,7317.0,7.0,5.0,20.0,2.0,191.0,30.0,2135.0,3.79,SUB_17,1.0,7,59,54,5,11,4,1.0,train,2022-08-25,e992c5cdd288
630.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,20.0,10.0,100.0,1.0,-3.0,75.0,584.0,4.96,SUB_21,1.0,31,67,35,5,0,2,0.0,train,2022-08-25,7bd1f597e785
-6.0,-6.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,-4.0,-6.0,-4.0,-6.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-6.0,-6.0,SUB_12,0.0,10,41,49,5,2,4,0.0,train,2022-08-25,31527bfd38f9
330.0,7.0,1.8,322.0,401.0,-2.0,-1.0,-1.0,1.0,-1.0,0.0,-2.0,60.0,30.0,80.0,1.0,113.0,71.0,578.0,1.53,SUB_12,0.0,10,49,41,5,2,0,1.0,train,2022-08-25,ae059616a307
2817.0,7.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,66.0,-2.0,27.0,20.0,75.0,1.0,13.0,56.0,540179.0,7.37,SUB_21,0.0,47,69,16,5,0,2,1.0,train,2022-08-25,5bbd2c0ad925
965.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-2.0,0.0,1.0,100.0,1.0,-2.0,60.0,0.0,1.0,SUB_21,1.0,5,11,30,0,2,33,0.0,train,2022-08-26,54470aec3e21
1844.0,8.0,-1.0,-1.0,-1.0,-1.0,68.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,10.0,-3.0,-1.0,-3.0,75.0,1630.0,8.0,SUB_12,1.0,53,49,27,5,3,14,0.0,train,2022-08-26,4e06786c541b
1347.0,792.0,-1.0,-1.0,-1.0,-1.0,39.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,4.0,-3.0,-1.0,-3.0,100.0,2924.0,7.92,SUB_21,0.0,67,31,42,5,0,2,0.0,train,2022-08-26,796615f5b258
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_12,1.0,69,52,47,5,0,2,1.0,train,2022-08-26,060ad55035fe
1036.0,8.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,3.0,-3.0,-1.0,-3.0,67.0,986.0,8.0,SUB_21,0.0,31,67,35,5,0,2,1.0,train,2022-08-26,a5ec144bc629
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,90.0,1.0,100.0,-1.0,84.0,0.0,0.0,0.0,SUB_12,0.0,41,10,49,5,2,4,1.0,train,2022-08-26,7427db8b9033
228.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,242.0,-1.0,0.0,3.0,0.0,0.0,-1.0,100.0,339.0,5.0,SUB_30,0.0,4,1,32,5,49,31,0.0,train,2022-08-26,ee2d17fa0737
4387.0,3.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-3.0,-1.0,3.0,5.0,0.0,-3.0,29.0,15.0,1679.0,7.05,SUB_21,0.0,11,30,6,5,0,15,0.0,train,2022-08-26,e6da0ca7a254
0.0,59.0,-1.0,-1.0,-1.0,-1.0,30.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,12.0,-3.0,-1.0,-3.0,19.0,0.0,0.11,SUB_32,1.0,5,11,30,0,2,33,0.0,train,2022-08-26,e1bf952d1853
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,71.0,-1.0,0.0,1.0,0.0,0.0,-2.0,0.0,-2.0,-7.0,SUB_37,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2022-08-26,0cff38dcfb23
3115.0,761.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,1.0,-1.0,0.0,-2.0,25.0,3.0,100.0,3.0,103.0,35.0,1196.0,6.47,SUB_17,1.0,5,11,30,0,2,33,0.0,train,2022-08-26,1de59cb13b7b
172.0,8.0,-1.0,-1.0,-1.0,-1.0,44.0,-3.0,-6.0,-1.0,239.0,-2.0,31.0,1.0,60.0,2.0,23.0,9.0,309.0,8.0,SUB_34,1.0,17,50,0,5,11,3,1.0,train,2022-08-26,ecfca1d00eba
1596.0,3.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,20.0,-1.0,50.0,1.0,999.0,30.0,1258.0,4.13,SUB_12,1.0,6,30,11,5,0,2,1.0,train,2022-08-26,99d4ecb1e500
767.0,6.59,-1.0,312.0,319.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,614.0,100.0,10.0,100.0,2.0,124.0,50.0,0.0,4.0,SUB_12,0.0,20,53,37,5,3,4,1.0,train,2022-08-29,288acd3ceb76
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,-4.0,-6.0,-4.0,-6.0,-4.0,1.0,-4.0,-4.0,-4.0,100.0,-2.0,-7.0,SUB_12,1.0,20,37,64,5,4,0,1.0,train,2022-08-29,fd4912c2197b
1030.0,651.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,100.0,22.0,100.0,1.0,-1.0,100.0,0.0,4.68,SUB_21,0.0,52,28,19,5,0,33,0.0,train,2022-08-29,7bb4051b84b2
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,214.0,-1.0,50.0,16.0,0.0,0.0,-1.0,100.0,312.0,6.37,SUB_21,0.0,19,52,14,5,0,33,0.0,train,2022-08-29,b001cacb7dcf
934.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,681.0,-1.0,8.0,4.0,17.0,1.0,65.0,71.0,1976.0,5.48,SUB_17,1.0,36,50,39,5,11,3,0.0,train,2022-08-29,52404c41f437
349.0,593.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,11.0,-3.0,-3.0,-1.0,57.0,0.0,3.37,SUB_21,1.0,30,6,66,5,0,2,0.0,train,2022-08-29,e4cc2686d356
1070008.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,-1.0,-1.0,100.0,17.0,0.0,-1.0,136.0,50.0,-2.0,7.0,SUB_32,1.0,6,30,11,5,0,2,0.0,train,2022-08-29,239ced4aa48a
269.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,40.0,29.0,50.0,1.0,68.0,100.0,0.0,7.0,SUB_33,0.0,3,9,14,5,0,15,0.0,train,2022-08-29,02afdd3f3590
0.0,0.0,-2.0,259.0,305.0,340.0,8.0,-1.0,-6.0,17.0,0.0,-2.0,57.0,8.0,100.0,1.0,81.0,0.0,0.0,0.0,SUB_21,1.0,51,35,16,5,0,2,1.0,train,2022-08-29,563c6d209d35
448.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,33.0,22.0,100.0,-1.0,83.0,83.0,361.0,4.42,SUB_21,0.0,66,16,43,5,0,15,1.0,train,2022-08-30,c4b2171b4cdc
1447.0,7.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,25.0,12.0,50.0,-1.0,43.0,14.0,193.0,8.0,SUB_12,0.0,5,11,30,0,2,33,1.0,train,2022-08-30,d1fd5018c6e0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_12,0.0,5,11,30,0,2,33,1.0,train,2022-08-31,61c5978d4d75
1005.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,6048.0,22.0,35.0,50.0,1.0,417.0,80.0,789.0,7.0,SUB_32,1.0,46,63,64,5,1,0,0.0,train,2022-08-31,2f2a5f61f9cf
2330.0,798.0,-1.0,-1.0,-1.0,-1.0,155.0,-3.0,-6.0,-1.0,0.0,-1.0,29.0,27.0,50.0,1.0,102.0,71.0,107.0,7.98,SUB_12,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2022-08-31,2facb008e797
389.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0,-2.0,44.0,11.0,80.0,2.0,58.0,63.0,633.0,6.52,SUB_16,0.0,35,51,31,5,0,2,0.0,train,2022-08-31,3f047353c475
